x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
14,20096064.5,27252065.327987306,12940063.672012694,221460.36666666667,406164.5122179055,36756.22111542788,217627.26666666666,400036.7701207341,35217.76321259918,130155.5,272783.0798227893,-12472.079822789266,267429.1,487298.38915079064,47559.810849209345,130155.5,272783.0798227893,-12472.079822789266
15,21334014.7,28991507.44512468,13676521.954875322,214678.68333333332,403752.301629495,25605.065037171647,226935.31666666668,426470.0034354418,27400.629897891544,117623.56666666667,266386.0580011514,-31138.92466781808,269593.5,515684.17090878746,23502.829091212538,117623.56666666667,266386.0580011514,-31138.92466781808
16,21358117.266666666,29281538.023128103,13434696.510205228,335958.1666666667,670845.7589254386,1070.5744078946882,352562.76666666666,696883.8178619496,8241.715471383708,228066.56666666668,537885.7931336154,-81752.65980028201,382103.9,738085.3052998488,26122.494700151205,228066.56666666668,537885.7931336154,-81752.65980028201
17,22417151.533333335,30583047.5109706,14251255.555696068,287257.2833333333,508419.08389055444,66095.48277611221,302877.93333333335,537325.0854384108,68430.78122825589,157748.5,332953.63869879197,-17456.638698791998,360971.73333333334,648380.5470783692,73562.91958829755,157748.5,332953.63869879197,-17456.638698791998
18,22833481.633333333,30918944.62106461,14748018.645602055,262029.8,447907.9561362979,76151.64386370208,268984.8333333333,460659.08758958284,77310.57907708379,134935.23333333334,266676.7500584663,3193.716608200397,317514.3,554303.6803588575,80724.91964114245,134935.23333333334,266676.7500584663,3193.716608200397
19,21677724.466666665,29304278.19106888,14051170.74226445,221438.15,398976.2759604645,43900.02403953552,212135.28333333333,377089.3987651422,47181.16790152446,112165.2,229688.13752197294,-5357.737521972944,258339.2,478150.2909960485,38528.10900395154,112165.2,229688.13752197294,-5357.737521972944
20,21864492.8,29951545.00663817,13777440.593361832,218000.1,424574.4533492139,11425.746650786139,200858.93333333332,381802.91256553243,19914.954101134208,84816.96666666666,180735.58968266787,-11101.656349334546,253578.6,519085.90493955417,-11928.704939554125,84816.96666666666,180735.58968266787,-11101.656349334546
21,21515845.666666668,29612118.647603177,13419572.68573016,257848.08333333334,466247.3175019821,49448.849164684594,274671.81666666665,492484.1278055343,56859.50552779902,142886.36666666667,289635.6814070286,-3862.9480736952682,303848.6,547098.6743950421,60598.52560495783,142886.36666666667,289635.6814070286,-3862.9480736952682
22,20414558.966666665,27753608.33629295,13075509.597040381,243642.95,459353.4127720243,27932.48722797574,262616.7166666667,490998.6987148244,34234.734618508926,139143.43333333332,309256.4016033623,-30969.53493669565,273668.9666666667,509781.15564178344,37556.77769154991,139143.43333333332,309256.4016033623,-30969.53493669565
23,18945767.1,25594939.427213416,12296594.772786587,273715.15,482650.6623213814,64779.63767861869,286080.2,502934.4470840078,69225.95291599221,166458.26666666666,337277.691023523,-4361.157690189633,308759.2,532972.3204602775,84546.07953972253,166458.26666666666,337277.691023523,-4361.157690189633
24,19487610.366666667,26425266.977489438,12549953.755843896,194900.51666666666,348663.95633998537,41137.07699334796,192120.68333333332,348347.95660665457,35893.4100600121,93256.23333333334,199501.16835166898,-12988.701685002321,246020.2,439048.2280065211,52992.17199347887,93256.23333333334,199501.16835166898,-12988.701685002321
25,19031766.533333335,25543669.016191553,12519864.050475117,195120.76666666666,368249.87843723956,21991.654896093736,197279.31666666668,369311.1247481863,25247.508585147065,78783.06666666667,196087.04031413794,-38520.90698080462,246191.2,480588.2264205831,11794.173579416907,78783.06666666667,196087.04031413794,-38520.90698080462
