x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
73,2568625.7333333334,6660746.8908748645,-1523495.4242081977,2557205.933333333,6650084.501147671,-1535672.6344810044,2626743.7666666666,6716906.453782264,-1463418.9204489314,2502778.8333333335,6598378.155197211,-1592820.4885305432,2568625.7333333334,6660746.8908748645,-1523495.4242081977,2502778.8333333335,6598378.155197211,-1592820.4885305432
74,2445828.466666667,5847125.220599743,-955468.287266409,2436042.7333333334,5838101.8641678225,-966016.3975011553,2487937.683333333,5887186.921799069,-911311.5551324035,2270967.8333333335,5677136.350765859,-1135200.6840991918,2445828.466666667,5847125.220599743,-955468.287266409,2270967.8333333335,5677136.350765859,-1135200.6840991918
75,2733418.3,6997920.70003737,-1531084.1000373708,2713777.8333333335,6978492.3265016265,-1550936.65983496,2768541.1,7030084.028291237,-1493001.828291237,2652427.2666666666,6920225.001961006,-1615370.4686276726,2733418.3,6997920.70003737,-1531084.1000373708,2652427.2666666666,6920225.001961006,-1615370.4686276726
76,2656909.9,6898504.84266345,-1584685.0426634508,2656909.9,6898504.84266345,-1584685.0426634508,2741373.2666666666,6979188.591879146,-1496442.058545813,2591143.2666666666,6836361.555032491,-1654075.0216991575,2656909.9,6898504.84266345,-1584685.0426634508,2591143.2666666666,6836361.555032491,-1654075.0216991575
77,2621812.8,6952878.035976975,-1709252.4359769756,2612492.8666666667,6944184.543767391,-1719198.810434057,2659055.433333333,6988385.938009154,-1670275.0713424883,2576026.066666667,6909378.5066965725,-1757326.3733632392,2621812.8,6952878.035976975,-1709252.4359769756,2576026.066666667,6909378.5066965725,-1757326.3733632392
78,2710648.566666667,7160981.824027386,-1739684.6906940513,2710648.566666667,7160981.824027386,-1739684.6906940513,2747432.183333333,7195380.882582996,-1700516.5159163293,2692443.033333333,7143458.9791264115,-1758572.912459745,2710648.566666667,7160981.824027386,-1739684.6906940513,2692443.033333333,7143458.9791264115,-1758572.912459745
79,2694933.6666666665,7067389.427262386,-1677522.0939290537,2694933.6666666665,7067389.427262386,-1677522.0939290537,2734010.4166666665,7103945.777486473,-1635924.9441531398,2687139.1,6966266.702301815,-1591988.5023018145,2694933.6666666665,7067389.427262386,-1677522.0939290537,2687139.1,6966266.702301815,-1591988.5023018145
80,3098036.433333333,8274538.202480534,-2078465.3358138674,3098036.433333333,8274538.202480534,-2078465.3358138674,3145077.033333333,8318669.691996619,-2028515.6253299527,3107914.8333333335,8283496.5008938555,-2067666.834227189,3098036.433333333,8274538.202480534,-2078465.3358138674,3107914.8333333335,8283496.5008938555,-2067666.834227189
81,3111863.966666667,7689111.086500226,-1465383.153166892,3101400.4166666665,7678980.226165907,-1476179.392832575,3166122.05,7739648.978944207,-1407404.878944207,3033044.7666666666,7540575.444494681,-1474485.9111613482,3111863.966666667,7689111.086500226,-1465383.153166892,3033044.7666666666,7540575.444494681,-1474485.9111613482
82,3429690.966666667,9036516.214696161,-2177134.281362828,3418033.9,9025395.895463428,-2189328.0954634272,3493689.95,9096902.031878252,-2109522.1318782503,3367236.433333333,8977456.13294579,-2242983.266279125,3429690.966666667,9036516.214696161,-2177134.281362828,3367236.433333333,8977456.13294579,-2242983.266279125
83,3012509.1666666665,7432615.935025161,-1407597.6016918286,2988934.05,7410513.093501111,-1432644.993501111,3063427.216666667,7481694.6569051985,-1354840.223571865,2873386.4,7216746.923474425,-1469974.1234744252,3012509.1666666665,7432615.935025161,-1407597.6016918286,2873386.4,7216746.923474425,-1469974.1234744252
84,3587643.6,9003309.212168613,-1828022.0121686128,3566000.3333333335,8982488.23407097,-1850487.5674043023,3603904.2666666666,9017595.242810667,-1809786.7094773343,3489961.066666667,8909193.21272954,-1929271.0793962055,3587643.6,9003309.212168613,-1828022.0121686128,3489961.066666667,8909193.21272954,-1929271.0793962055
85,3398617.1666666665,8584219.973661346,-1786985.6403280138,3350879.966666667,8536448.836335171,-1834688.9030018374,3425267.5166666666,8606516.651997177,-1755981.6186638437,3255912.9,8446204.092960788,-1934378.2929607886,3398617.1666666665,8584219.973661346,-1786985.6403280138,3255912.9,8446204.092960788,-1934378.2929607886
86,3734691.066666667,9638719.946238313,-2169337.8129049796,3698846.7333333334,9602916.090132486,-2205222.6234658184,3791277.2,9690453.130378496,-2107898.7303784965,3567799.0,9478238.42226101,-2342640.422261011,3734691.066666667,9638719.946238313,-2169337.8129049796,3567799.0,9478238.42226101,-2342640.422261011
