x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanCapacityLie,upCapacityLie,lowCapacityLie,meanDemandLie,upDemandLie,lowDemandLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
791,10984770.29,15040250.453938454,6929290.126061543,10777566.71,14625688.454907607,6929444.965092395,10530470.9,14437716.653227836,6623225.146772165,11049499.62,15129675.905653689,6969323.33434631,10020047.47,13917720.815399256,6122374.124600747,7930852.49,11148096.742251769,4713608.237748232
792,10759804.57,14684113.130372358,6835496.009627642,10551663.41,14241622.73750573,6861704.082494271,10330954.74,14123197.257158607,6538712.222841393,10857168.85,14802891.295426492,6911446.404573508,9557863.15,13253393.480636418,5862332.819363583,7910401.01,11030602.69291227,4790199.327087729
793,10890377.95,14937522.918230692,6843232.981769307,10534562.45,14243067.010784943,6826057.889215055,10526940.17,14456910.435492545,6596969.9045074545,10870605.9,14887709.269451406,6853502.530548596,9519620.71,13257280.42653987,5781960.993460132,7759027.68,10904105.145253718,4613950.214746281
794,10658905.67,14729021.597184114,6588789.742815887,10368196.63,14058417.54559796,6677975.714402042,10403653.24,14403533.561039958,6403772.918960041,10506090.77,14425306.780452384,6586874.759547615,9113380.78,12793447.543715205,5433314.016284794,7598926.24,10880359.297518566,4317493.182481434
795,10690635.05,14677718.286112864,6703551.813887138,10463641.35,14154547.378609508,6772735.321390492,10427277.0,14342379.79322742,6512174.20677258,10634358.99,14547995.425415438,6720722.554584563,9568092.08,13378283.739574146,5757900.420425855,7743859.61,10991318.602051074,4496400.617948927
796,10908625.36,14964213.251080297,6853037.468919702,10810804.42,14571850.99604317,7049757.84395683,10912885.82,15012514.881986868,6813256.758013133,10652236.26,14568860.085189255,6735612.434810745,9885512.5,13784026.94526089,5986998.054739111,7878278.96,11205953.611209773,4550604.308790227
797,10660524.62,14693771.0813522,6627278.158647798,10360415.1,14002928.2202041,6717901.979795898,10761655.51,14847155.80876372,6676155.211236279,10546220.14,14509549.989936365,6582890.290063636,10109622.79,13988345.490348648,6230900.08965135,7928727.25,11243720.103352154,4613734.396647846
798,10752282.13,14783695.78942227,6720868.470577733,10465421.08,14214978.132341377,6715864.027658622,10652104.28,14670813.660868634,6633394.899131366,10652928.98,14669120.540286584,6636737.419713417,10101291.61,14042931.990655165,6159651.229344835,8013300.74,11436608.789678764,4589992.690321237
799,10593725.41,14605283.208679726,6582167.611320274,10642547.11,14452823.410649803,6832270.809350197,10679079.11,14735740.934291944,6622417.285708056,10470406.91,14417643.701337101,6523170.118662899,10126525.73,14061801.387766737,6191250.072233264,8029518.43,11448528.422749408,4610508.437250592
800,10976541.42,15226788.82089838,6726294.019101621,10371603.87,14124687.876948107,6618519.863051892,10828464.18,15070379.662128508,6586548.697871491,10704417.33,14775850.740828322,6632983.919171678,10257453.38,14216846.571433198,6298060.188566805,7753274.9,11066293.970801745,4440255.829198257
801,11182242.89,15398726.605478672,6965759.174521329,10549194.03,14294221.011921596,6804167.048078402,11108933.55,15391561.009585615,6826306.090414387,11100154.3,15268208.589139769,6932100.010860233,10491627.31,14421547.811716259,6561706.8082837425,7773336.89,11005345.222299056,4541328.557700943
802,11371928.95,15599802.882014757,7144055.0179852415,10642991.88,14430735.934475025,6855247.8255249765,11219535.33,15468648.186479643,6970422.473520357,11210248.95,15342812.471058104,7077685.428941894,9949736.36,13704466.183545072,6195006.536454928,8072704.33,11355535.896672415,4789872.7633275855
803,11544822.96,15839550.863642337,7250095.056357665,10804100.98,14711548.951520951,6896653.008479049,11256428.87,15479133.824407883,7033723.915592115,11713100.72,16079842.345744427,7346359.094255575,9794157.92,13540833.294612948,6047482.545387051,8123548.26,11423970.004140884,4823126.515859116
804,11089259.06,15338268.0344177,6840250.0855823,10098619.58,13801905.850291371,6395333.309708629,10711327.46,14850725.885300487,6571929.034699514,11157432.18,15427778.534071453,6887085.825928546,9710131.07,13382948.883036435,6037313.256963565,7345794.54,10375186.48687574,4316402.593124259
805,11580247.12,15961415.170180425,7199079.069819574,10272532.9,13986270.354435068,6558795.445564933,11301626.6,15636262.804094244,6966990.395905755,11568684.84,15947651.356061457,7189718.323938543,9915956.52,13619499.199967012,6212413.840032988,7682181.09,10902885.709907083,4461476.470092917
806,11652848.99,16243250.890383743,7062447.089616258,10377674.23,14141768.440443283,6613580.019556718,11572121.23,16229061.74562971,6915180.714370292,11719020.13,16293882.77116321,7144157.488836791,9796516.68,13390370.127943398,6202663.232056601,7777308.31,11020636.599270914,4533980.020729085
807,11680470.03,16319729.243830608,7041210.81616939,10726399.35,14690430.06165215,6762368.638347848,11516961.16,16153335.56649484,6880586.753505161,11684879.59,16256379.512811426,7113379.667188575,10005342.6,13678812.414752673,6331872.785247326,7943014.77,11358771.55322608,4527257.986773918
808,11457407.4,15862250.727449723,7052564.072550278,10461283.76,14328824.936508529,6593742.583491472,11431547.23,15878892.996263217,6984201.463736783,11824924.67,16343315.1286335,7306534.211366502,9560553.81,13143526.313417058,5977581.306582942,7894977.69,11232182.086737089,4557773.293262912
809,11605526.16,16122293.11098115,7088759.209018851,10802175.84,14873030.596743936,6731321.083256064,11705302.2,16287007.88443819,7123596.515561807,11993245.37,16594116.198208824,7392374.541791175,9972107.75,13749157.928566854,6195057.571433146,8082972.29,11549385.940060139,4616558.63993986
810,11770482.93,16402841.04596977,7138124.814030231,10931867.04,15065103.311923612,6798630.768076385,11774305.71,16443874.716045983,7104736.703954018,12054893.1,16739036.964497883,7370749.235502117,9991492.57,13832663.20429557,6150321.935704431,8177906.92,11661241.126285687,4694572.713714313
811,11748706.84,16235749.439967914,7261664.240032086,10604575.85,14446927.564534087,6762224.135465913,12011750.68,16652688.504822908,7370812.855177091,12157500.61,16738187.770020233,7576813.449979765,9962409.29,13729004.049543176,6195814.530456821,8169737.54,11672828.019930314,4666647.060069686
812,11926328.93,16577375.575583313,7275282.284416688,10580986.45,14468504.632433228,6693468.267566769,11702605.38,16315485.962589063,7089724.797410939,12187226.94,16838802.352171835,7535651.527828164,9831566.1,13520160.506869588,6142971.693130412,8186688.79,11672491.175511774,4700886.404488226
813,11785282.37,16283213.696379643,7287351.043620355,10718285.67,14532693.671859104,6903877.668140895,11684212.31,16207837.479506318,7160587.1404936835,12268441.71,16917215.818857715,7619667.601142289,9844293.35,13606567.107782993,6082019.592217007,8222874.98,11759926.15511399,4685823.804886011
814,11399177.6,15884382.456173168,6913972.743826831,10451037.44,14275546.447053127,6626528.432946872,11322123.32,15803258.146120727,6840988.493879273,11693847.64,16178993.450385675,7208701.829614325,9151378.55,12697621.225903094,5605135.874096909,8018151.89,11507818.145127013,4528485.634872986
815,11935700.66,16545852.828145754,7325548.491854248,11026153.78,14986143.323852211,7066164.2361477865,11676861.27,16224703.498608015,7129019.041391983,12137958.17,16716433.933769193,7559482.406230807,9935362.79,13774590.475352418,6096135.1046475805,8531182.88,12002942.44495203,5059423.315047973
816,11934849.78,16581465.012248473,7288234.547751525,10882156.2,14816308.107782416,6948004.292217582,11257882.17,15674927.42561226,6840836.914387741,12178953.87,16850218.918205075,7507688.821794924,10216956.94,14105376.891531821,6328536.988468178,8522189.98,12047188.97670615,4997190.98329385
817,12230123.24,16955868.34054773,7504378.139452272,10937695.66,14892440.280440941,6982951.039559058,11492728.42,15971695.234067317,7013761.605932682,12128930.11,16677472.553900333,7580387.666099666,9973289.68,13734813.887998303,6211765.472001696,8516591.27,12055935.730895342,4977246.809104657
818,11999364.56,16546949.93110997,7451779.188890031,10547748.06,14345909.923802556,6749586.196197445,11420929.01,15823421.435420249,7018436.584579751,11999328.19,16482047.227906313,7516609.152093686,10197292.54,14132368.753264632,6262216.326735366,8375345.92,11969967.095075898,4780724.744924102
819,11875669.74,16355957.1985212,7395382.2814788,10520265.95,14309363.014911741,6731168.885088258,11367281.25,15702699.51355063,7031862.98644937,12064768.46,16547383.25373564,7582153.666264362,10500620.47,14507610.700749815,6493630.239250188,8295071.67,11820955.193415076,4769188.146584925
820,11881752.26,16519793.06810794,7243711.45189206,10327838.79,14136960.702150194,6518716.877849804,11406837.24,15897804.66077073,6915869.819229271,11559234.03,15899091.651664317,7219376.408335682,10205198.62,14212706.381514285,6197690.858485714,8045279.97,11585700.15471574,4504859.785284259
821,11899192.03,16521262.719803277,7277121.340196721,10346013.35,14148620.784767631,6543405.915232368,11311227.64,15701081.256700918,6921374.023299082,11784125.1,16229639.469205067,7338610.730794932,10364713.95,14416157.744324356,6313270.155675642,8137554.07,11622441.904834848,4652666.235165152
822,11820625.94,16346859.708822764,7294392.171177234,10626710.57,14414357.161816208,6839063.978183793,11543287.12,15990450.071997602,7096124.168002397,11813647.19,16218392.586610109,7408901.79338989,10174061.21,14053730.692231994,6294391.727768009,8403128.51,11973317.65710017,4832939.362899828
823,11921714.68,16436999.33224899,7406430.027751011,10806571.69,14591062.557555225,7022080.822444774,11515637.44,15941375.210735075,7089899.669264924,11794646.17,16186492.60845415,7402799.73154585,10303186.87,14047822.229418837,6558551.510581161,8086488.53,11381102.023903776,4791875.036096225
824,11319969.64,15798946.568601461,6840992.71139854,10368917.34,14087495.42076363,6650339.259236368,10925645.52,15286980.156525882,6564310.883474117,11183168.29,15473660.269458316,6892676.310541682,10133992.27,13992907.130902953,6275077.409097047,7907944.69,11228612.080733798,4587277.299266202
825,10928236.52,15104140.827239126,6752332.212760872,10503174.99,14223364.244146291,6782985.735853709,10690112.16,14809615.125465557,6570609.194534444,11098028.12,15198137.567826904,6997918.672173094,9935893.14,13694275.648146186,6177510.631853815,7701193.84,10941013.474416193,4461374.205583806
826,10857895.38,14941720.883983992,6774069.8760160105,10639566.7,14348551.67617694,6930581.723823058,10673888.87,14730506.391795978,6617271.3482040195,11104839.68,15151350.164134761,7058329.195865238,9906002.9,13499477.420580797,6312528.379419204,7666345.67,10853071.721117955,4479619.618882045
827,10926821.58,15146532.524086047,6707110.635913954,10282931.83,13983956.058675617,6581907.601324383,10634152.52,14782244.011510191,6486061.028489808,11257269.46,15451598.24736649,7062940.672633512,9700079.34,13350759.614053193,6049399.065946805,7898603.45,11239862.337871004,4557344.5621289965
828,11107716.85,15279577.377521051,6935856.322478948,10669806.1,14429206.57139276,6910405.6286072405,10819865.16,14903808.539599266,6735921.780400735,11624896.54,15832508.791174835,7417284.288825164,9682511.98,13234118.165501915,6130905.794498086,8128279.78,11421658.680032665,4834900.879967336
829,11263066.65,15491633.860630497,7034499.439369504,10861277.99,14780442.24146212,6942113.73853788,11203585.63,15430644.352710724,6976526.907289277,11909442.68,16215804.709157076,7603080.650842923,9484170.82,13030687.787953703,5937653.852046298,8458680.09,11942400.716406178,4974959.463593823
830,11719153.71,16069066.738088267,7369240.681911735,11166030.8,15238457.44526704,7093604.154732961,11361473.12,15611919.688195474,7111026.551804525,12176139.87,16568344.713033166,7783935.0269668335,9928332.98,13527385.803703882,6329280.15629612,8244884.88,11685926.332833515,4803843.427166484
831,11342843.69,15522329.856933944,7163357.523066055,10960854.37,14841056.121350128,7080652.618649869,11272979.75,15435786.548712872,7110172.951287128,12052247.86,16420599.541501049,7683896.178498949,9718887.82,13239444.384497432,6198331.255502569,8410880.16,11751423.657732043,5070336.662267957
832,11359452.35,15412570.246576656,7306334.4534233445,11045046.11,14777853.815904982,7312238.4040950155,10890333.81,14764843.479505885,7015824.140494117,11965089.34,16151992.284768483,7778186.395231517,9680241.52,13009740.586281862,6350742.453718137,8316851.15,11471996.585469509,5161705.714530492
833,11248194.42,15144133.493190419,7352255.346809581,10905497.92,14489532.35741429,7321463.482585709,11309228.62,15204363.42449063,7414093.815509367,11887318.52,15915810.606081517,7858826.433918482,9915167.76,13223682.760775812,6606652.759224188,8627348.15,11774784.459541937,5479911.840458063
834,11317563.88,15214696.017961826,7420431.742038176,11090904.59,14745983.915773366,7435825.264226634,11030646.82,14835070.313304836,7226223.326695165,11673055.63,15659956.57433321,7686154.685666792,9480387.79,12613557.464284454,6347218.115715544,8401171.67,11536391.013235126,5265952.326764874
835,11240500.15,15126418.139940312,7354582.160059689,10825341.87,14350132.035854056,7300551.704145943,10782188.77,14480699.22133779,7083678.318662209,11440689.27,15289262.134401148,7592116.405598851,9708059.37,12878295.37767417,6537823.3623258285,8410702.99,11502281.175876237,5319124.804123762
836,10917690.63,14654082.49589767,7181298.764102331,10573465.04,13979041.467106638,7167888.61289336,10581011.65,14178751.487291042,6983271.812708958,11322399.24,15138362.860711887,7506435.619288113,9751289.78,12951888.71769204,6550690.84230796,8403942.03,11445576.026234873,5362308.033765127
837,11039487.69,14789659.235842599,7289316.1441574,10588923.24,14027751.451911813,7150095.028088188,10649882.64,14251154.357733728,7048610.922266273,11186985.08,14922738.46097007,7451231.699029931,9963675.1,13282988.77787025,6644361.422129748,8367370.36,11334762.79070123,5399977.929298772
838,11211861.58,15030333.034325637,7393390.125674363,11009150.83,14575128.014040496,7443173.645959503,10961752.19,14678729.324151874,7244775.055848126,11532028.44,15379324.438063204,7684732.441936795,10233298.05,13679118.716214992,6787477.38378501,9159372.88,12414732.338789277,5904013.421210725
839,10982547.41,14750973.815272069,7214121.004727932,10906134.17,14460602.113334548,7351666.226665452,10761267.77,14471047.046371602,7051488.493628398,11452188.62,15375550.736894306,7528826.503105693,10379314.44,13905668.145535715,6852960.734464285,8582640.8,11707220.762503006,5458060.837496997
840,11588112.77,15561377.974152174,7614847.565847824,11076000.54,14643255.06106453,7508746.018935467,11171998.28,15003513.148617743,7340483.411382256,11595001.5,15513780.47508534,7676222.524914659,10487219.16,13979103.240514416,6995335.079485583,9333554.23,12722554.374136146,5944554.085863854
841,11473260.74,15524223.546176607,7422297.933823394,11009295.83,14612091.916658802,7406499.743341198,10838326.73,14617830.556121983,7058822.903878017,11647928.79,15616366.646210598,7679490.9337894,10499879.33,13992807.009776225,7006951.650223775,8723365.97,11850332.201974832,5596399.738025169
842,11613802.93,15676618.223613419,7550987.636386581,11067489.02,14698542.14716632,7436435.892833681,11205606.36,15123447.104031444,7287765.615968554,12087655.95,16261257.343835222,7914054.556164777,11067294.51,14700944.688476283,7433644.331523717,8852090.47,12027593.00243892,5676587.937561082
843,12057877.41,16165534.996484563,7950219.823515438,11300668.55,14968491.490962788,7632845.609037213,11688815.33,15659530.979647074,7718099.680352925,12259764.72,16347758.327727105,8171771.112272896,11253552.11,14981591.331437679,7525512.88856232,9274372.51,12490002.070000866,6058742.949999133
844,11779003.55,15796951.096245449,7761056.0037545515,11370691.09,15031528.787329806,7709853.392670194,11541336.24,15464247.197200418,7618425.282799583,12030717.61,16065542.18930911,7995893.030690888,10949213.66,14518487.987261701,7379939.3327383,9602171.51,13053778.230571415,6150564.789428584
845,11398893.78,15302498.04356207,7495289.516437929,11067464.44,14645118.672582712,7489810.207417287,11267924.21,15132270.084285248,7403578.335714753,11499907.33,15324338.13288521,7675476.527114789,10767822.85,14246629.47164064,7289016.228359358,9222084.65,12541184.323760591,5902984.976239408
846,11540518.53,15468873.264865555,7612163.795134443,11367414.39,15062671.357136648,7672157.422863354,11230685.31,15020625.939576356,7440744.680423645,11613717.49,15480689.25022456,7746745.72977544,10891623.63,14542746.99797072,7240500.262029281,9321985.81,12718664.425196804,5925307.194803198
847,11414393.83,15192483.437648423,7636304.222351577,11106854.56,14646146.631231338,7567562.488768663,10951299.25,14558444.398332335,7344154.101667666,11239939.24,14883297.887141429,7596580.592858572,10511486.54,14057772.67369542,6965200.406304577,9076670.27,12376795.579109319,5776544.96089068
848,11320818.35,15045371.081861535,7596265.618138464,11286136.86,14894034.41701639,7678239.302983608,10852382.01,14423977.815109152,7280786.204890847,10936802.08,14446778.629917251,7426825.530082749,10340928.09,13760398.096731465,6921458.083268533,8878677.7,12141204.975610903,5616150.424389096
849,11468607.85,15231933.473632915,7705282.226367084,11713731.34,15431211.58927616,7996251.0907238405,11243317.1,14885910.500996746,7600723.699003253,11172895.24,14781561.730183817,7564228.749816184,10754067.7,14293220.107933162,7214915.292066837,9341062.4,12727549.470358651,5954575.32964135
850,11770821.89,15643180.021139752,7898463.758860249,11542933.92,15220248.839803424,7865619.000196577,11315930.78,15035483.097752115,7596378.462247884,11460730.0,15196326.185675073,7725133.814324927,10506371.42,14151523.490589462,6861219.349410539,9150858.54,12536490.49887335,5765226.58112665
851,11194631.83,14983777.525348447,7405486.134651554,11176554.02,14762617.294216055,7590490.745783943,10864432.54,14523896.898261584,7204968.181738414,10821497.75,14405334.894911181,7237660.605088819,11052071.89,14767519.794300089,7336623.9856999125,8771063.78,12000087.349021083,5542040.210978916
852,11937552.24,15922726.410735564,7952378.069264436,11431603.6,15221698.179119006,7641509.020880994,11584904.66,15455357.38513514,7714451.934864859,11643590.08,15457573.463528026,7829606.696471974,11425561.68,15340305.789800366,7510817.570199633,9388661.15,12875389.950080425,5901932.349919576
853,11678699.35,15596309.40642153,7761089.29357847,11282766.78,15006693.159201557,7558840.400798442,11260404.5,15039727.194360869,7481081.805639131,11404205.02,15148142.344563665,7660267.695436334,11114859.01,15004370.79415378,7225347.22584622,9180968.45,12627485.281175446,5734451.618824554
854,11056689.9,14798375.69225441,7315004.107745591,10585270.0,14090327.05186404,7080212.948135961,10781082.68,14436333.183104873,7125832.176895127,10865685.38,14509671.185989887,7221699.574010116,10684816.0,14454449.828535382,6915182.171464619,8257873.78,11442449.497873485,5073298.062126515
855,11399531.38,15216983.230655178,7582079.529344824,11043890.93,14652444.76056026,7435337.099439741,11090773.47,14792698.332231157,7388848.607768844,11156159.39,14834540.644661063,7477778.135338938,10770211.18,14552825.29577738,6987597.064222618,8708042.8,11932706.253493052,5483379.346506949
856,11342690.35,15145959.717928585,7539420.9820714155,11064118.42,14684491.917236965,7443744.922763035,11032529.72,14723736.221930966,7341323.218069036,11270848.27,14992845.43254396,7548851.107456041,11112738.94,15049423.946433604,7176053.933566394,8944803.05,12237210.126147367,5652395.973852635
857,11277332.88,15167261.237372894,7387404.522627108,11094693.1,14798939.470560933,7390446.729439067,10910090.99,14673965.10597776,7146216.87402224,11442423.78,15303197.668052591,7581649.891947406,10768294.78,14404659.783792268,7131929.776207731,9007809.61,12365179.770181324,5650439.449818674
858,11485942.32,15435943.559051376,7535941.080948625,11301215.11,15118709.338769764,7483720.881230235,11100196.75,14903384.090973334,7297009.409026666,11586997.54,15506804.556441799,7667190.523558199,11103711.09,14864288.734897371,7343133.445102628,9369311.27,12801039.283788377,5937583.256211622
859,11658600.77,15598682.960090168,7718518.579909832,11428201.49,15259418.010441229,7596984.969558771,11231154.06,15018567.82499167,7443740.295008332,11746286.03,15670176.95674033,7822395.103259667,11065938.14,14750203.619207975,7381672.660792026,9259026.3,12683692.698760863,5834359.901239139
860,11662183.22,15659022.002939278,7665344.437060723,11781361.06,15813212.621393282,7749509.498606719,11319412.59,15192741.27963882,7446083.90036118,11858707.69,15862309.784169462,7855105.595830537,11103042.16,14849928.064319316,7356156.255680684,9879674.21,13492821.661983509,6266526.758016492
861,11899306.97,15960310.105608605,7838303.834391396,11807564.32,15852668.805645578,7762459.834354422,11618584.65,15581173.247295078,7655996.052704923,11985564.11,16039466.593194393,7931661.626805605,11032060.04,14845615.781523328,7218504.298476669,9635798.25,13239048.386627318,6032548.113372682
862,11706776.74,15670414.594657468,7743138.885342533,11626769.46,15622097.618458163,7631441.301541838,11459786.08,15343462.507862289,7576109.652137712,11845205.74,15827446.692606166,7862964.7873938335,10805853.63,14555685.59156099,7056021.668439012,9620837.36,13157279.327205908,6084395.39279409
863,11865653.05,15971858.525370646,7759447.574629354,11577275.76,15635585.847975725,7518965.672024274,11849645.24,15949719.036782486,7749571.443217514,11932654.29,16043387.533853928,7821921.046146071,11319220.66,15258682.632827839,7379758.687172161,9679813.38,13292440.112016689,6067186.647983312
864,12162666.44,16430192.019907227,7895140.860092772,11661868.2,15843238.565524394,7480497.834475605,12201082.09,16484174.326663872,7917989.8533361275,12255564.05,16532374.400428638,7978753.699571363,11222783.12,15250288.186404878,7195278.05359512,9920845.44,13725033.513608847,6116657.366391152
865,12254624.91,16577706.639284363,7931543.180715637,11741358.25,15948063.588635076,7534652.911364923,12252972.15,16584665.854131281,7921278.44586872,12506173.88,16862903.456580132,8149444.303419869,11244768.57,15335086.283056142,7154450.856943859,9908465.0,13692580.130698428,6124349.869301573
866,12153931.57,16457181.257306924,7850681.8826930765,11761234.28,15956738.24925137,7565730.31074863,12121677.72,16425208.079330914,7818147.360669088,12423664.77,16752388.00399318,8094941.5360068185,11501284.03,15574055.793186598,7428512.2668134,10071648.24,13899646.533772644,6243649.946227357
867,12304983.41,16722269.018750722,7887697.801249279,12134686.62,16433384.793439183,7835988.446560815,12383634.46,16835789.4014239,7931479.5185761005,12452341.75,16831442.64709648,8073240.852903518,11713386.8,15709175.111982396,7717598.488017606,10078341.33,13968523.691877294,6188158.968122705
868,12207445.52,16620706.28865351,7794184.751346489,12273729.05,16572934.82686131,7974523.27313869,12257304.84,16689897.74689926,7824711.9331007395,12519778.18,16955068.564193055,8084487.795806943,11790374.67,15750438.638142262,7830310.701857737,10128732.56,13977625.083699726,6279840.0363002755
869,12508635.72,16919376.907188386,8097894.532811616,12478455.29,16829464.174331434,8127446.405668562,12500752.57,16908978.535814725,8092526.604185274,12871877.63,17309642.693400472,8434112.56659953,12180587.38,16264977.688525505,8096197.071474496,10181947.71,14053940.923414716,6309954.496585285
870,12802301.53,17306817.29868296,8297785.761317038,12795042.57,17233003.22028002,8357081.919719981,12875471.63,17399053.022387564,8351890.237612437,13235990.1,17757633.96928125,8714346.23071875,12210047.84,16270323.475357056,8149772.204642944,10290134.13,14194308.165111447,6385960.094888555
871,12651370.25,17259834.33211472,8042906.167885281,12607932.36,17163302.029836364,8052562.690163636,12642292.91,17243281.524923816,8041304.295076184,12895778.95,17488954.22761637,8302603.672383631,12253423.07,16539518.894732457,7967327.245267543,10319930.34,14416285.326380674,6223575.353619326
872,12530190.81,17148290.130907316,7912091.489092685,12460342.98,17031523.091182828,7889162.868817174,12516166.78,17156878.605800852,7875454.954199146,12832467.49,17461384.76795712,8203550.212042881,12203162.75,16482446.751692455,7923878.748307546,10560407.58,14730948.018271811,6389867.141728188
873,12340058.78,16882098.441947468,7798019.11805253,12516724.78,17057128.265922554,7976321.294077444,12395975.38,16979320.594818827,7812630.165181175,12677330.05,17248273.71412176,8106386.385878241,11955468.34,16095990.246212542,7814946.433787457,10571392.88,14609280.874671273,6533504.88532873
874,12533242.71,17184928.691483628,7881556.728516375,12499703.15,17068181.384042185,7931224.915957816,12474317.88,17114588.941856764,7834046.8181432355,12670726.99,17272551.864119206,8068902.115880794,11787540.65,15906090.608366653,7668990.691633347,10567636.14,14625337.907216065,6509934.3727839375
875,12301379.99,16930378.17584291,7672381.8041570885,12743968.93,17415039.315096013,8072898.544903988,12297873.99,16933891.144198462,7661856.835801536,12551424.83,17213484.70512777,7889364.954872231,11955047.97,16183496.930456929,7726599.009543072,10537221.22,14719144.44568119,6355297.994318811
876,11976674.12,16431096.647596264,7522251.592403734,12216010.1,16615355.283890866,7816664.916109134,12036989.88,16506245.198137725,7567734.561862277,12063888.84,16495205.490517544,7632572.189482456,11402165.63,15375379.472424395,7428951.787575606,9919694.38,13839487.682170782,5999901.0778292185
877,11625950.45,16008722.044786023,7243178.8552139755,11969850.55,16350141.444332197,7589559.655667804,11720919.22,16123711.034144517,7318127.405855484,11821027.94,16203616.573028482,7438439.3069715155,11099800.43,15066934.991887856,7132665.868112144,9554974.73,13451135.993080009,5658813.466919993
878,11589356.32,15918409.798671395,7260302.841328607,12052080.47,16393284.820464186,7710876.119535815,11802106.62,16197899.907939268,7406313.33206073,11805235.41,16150065.098808523,7460405.721191476,11338129.82,15360514.41255185,7315745.22744815,9183637.42,13022345.718377018,5344929.1216229815
879,12085525.23,16598615.73184627,7572434.728153732,12176832.6,16563485.328961045,7790179.871038955,12188628.39,16751642.11632855,7625614.663671451,12074061.41,16523067.929791128,7625054.890208872,11749757.49,15867319.319914542,7632195.660085459,9190568.96,13049721.239703227,5331416.680296775
880,11821074.96,16233296.368586218,7408853.551413784,12076650.75,16436031.681446094,7717269.818553905,12048867.6,16549732.510044213,7548002.689955786,11928587.96,16340735.064596223,7516440.855403779,11100181.31,15111091.303421326,7089271.316578676,9414447.14,13331898.67623585,5496995.60376415
881,11520061.92,15832659.927384708,7207463.912615293,11699862.9,15931725.623591233,7468000.176408767,11584756.4,15936252.520436121,7233260.27956388,11454239.96,15741503.998797217,7166975.921202784,10760705.15,14608006.129401822,6913404.170598179,9179574.24,12876734.590587787,5482413.889412212
882,11432819.14,15681658.260238048,7183980.019761953,11537448.25,15678512.75211311,7396383.747886891,11561984.94,15874506.308359798,7249463.571640201,11325571.02,15544692.844064511,7106449.195935487,11160264.59,15136979.864443956,7183549.315556044,9032231.03,12656771.558517974,5407690.501482026
883,11683279.13,15933775.818119884,7432782.441880117,11543811.96,15685243.023691753,7402380.896308249,11864622.85,16189385.483041193,7539860.216958807,11571395.0,15798118.575481173,7344671.424518826,11009414.14,14952074.964413432,7066753.315586569,9310341.8,13021967.981087636,5598715.618912364
884,11543889.02,15833682.054965746,7254095.9850342525,11959376.19,16256663.688036373,7662088.691963626,11649339.17,15975580.444244243,7323097.895755757,11435530.66,15749296.77614021,7121764.543859792,11108623.06,15081281.587961875,7135964.532038126,9385448.26,13155952.39114507,5614944.12885493
885,11280445.9,15508856.86356251,7052034.93643749,11576655.87,15784762.46088075,7368549.279119248,11413847.33,15696671.606758032,7131023.053241967,11311136.85,15612564.570315354,7009709.129684645,11012212.6,14950205.60556312,7074219.594436878,9208685.14,12944911.880766863,5472458.399233138
886,10959072.54,15145500.67652814,6772644.403471858,11275996.98,15479912.711437875,7072081.2485621255,11139553.5,15433078.15453372,6846028.84546628,11230434.41,15612263.668212935,6848605.151787064,10941359.92,14892056.76193373,6990663.078066269,9145924.04,12933463.382015321,5358384.697984678
887,11047731.21,15305385.628143739,6790076.791856262,11266028.77,15480861.686499937,7051195.853500063,11198679.73,15525310.353784757,6872049.106215244,11186698.28,15569592.099861652,6803804.460138348,11211637.43,15242675.070254084,7180599.789745917,9263430.47,13051687.248963963,5475173.691036038
888,11243275.45,15575394.446759207,6911156.453240791,11433166.16,15718886.164890258,7147446.155109743,11311493.94,15673233.245414676,6949754.634585323,11271274.38,15664112.116806293,6878436.643193709,11437775.96,15612397.056357855,7263154.863642147,9427677.64,13251544.693174222,5603810.586825779
889,11857412.86,16388023.606240124,7326802.113759875,11719527.92,16102239.298105186,7336816.541894814,11972230.45,16575957.196706455,7368503.703293543,11801015.04,16372742.197997482,7229287.882002516,11254283.89,15380646.764754295,7127921.015245707,9851621.39,13801904.574694885,5901338.205305116
890,11997392.14,16725738.798885569,7269045.481114431,11920340.75,16577805.506960912,7262875.993039088,11988223.21,16730226.376368739,7246220.043631263,11673282.3,16350384.716600202,6996179.8833998,11270091.33,15512395.743604816,7027786.916395185,9843005.83,13967885.133398162,5718126.526601838
891,12041999.32,16713595.576389657,7370403.063610343,11963690.41,16560199.071397,7367181.748602999,12144315.81,16878716.132999856,7409915.487000146,11917920.18,16591335.569886828,7244504.790113172,11966611.73,16438570.345885064,7494653.114114937,10376607.48,14613463.592966955,6139751.367033046
892,11566671.47,15954580.357844386,7178762.582155615,11215310.98,15459368.371504769,6971253.588495231,11713530.76,16161416.994982343,7265644.525017657,11437849.37,15812427.687595654,7063271.052404344,11061335.87,15080264.586297235,7042407.153702764,9562616.28,13513739.52677121,5611493.0332287885
893,11551317.04,15911654.858939886,7190979.221060113,11264715.57,15481621.141108193,7047809.998891808,11818542.32,16268682.81804571,7368401.82195429,11581360.87,16016102.964366361,7146618.775633636,10875192.25,14860297.53333692,6890086.966663079,9840674.92,13889414.092979304,5791935.747020694
